user_id,movie_id,watch_date,watch_time_minutes,completion_rate,rating,liked
233,133,2025-02-16,81.0,0.92,5,1
233,153,2025-07-27,52.0,0.65,4,1
233,150,2025-05-27,79.2,0.99,4,1
233,146,2025-05-11,113.5,0.93,5,1
233,152,2025-10-12,126.7,0.85,3,0
233,112,2025-09-21,127.9,0.82,5,1
233,140,2025-03-06,53.5,0.63,1,0
233,104,2025-01-05,40.7,0.37,1,0
233,113,2025-09-27,85.1,0.74,4,1
233,110,2025-09-19,41.8,0.44,2,0
233,160,2025-08-13,42.1,0.39,3,0
234,103,2025-04-28,63.0,0.63,5,1
234,129,2025-10-04,74.9,0.72,3,0
234,105,2025-01-21,67.7,0.72,3,0
234,154,2025-03-22,127.0,0.87,4,1
234,102,2025-07-30,48.4,0.62,4,1
234,125,2025-05-21,119.2,0.75,5,1
234,112,2025-01-05,127.9,0.82,5,1
234,132,2025-02-03,83.8,0.65,5,1
234,149,2025-12-18,90.3,0.65,4,1
234,106,2025-01-08,76.8,0.64,5,1
234,157,2025-04-17,77.0,0.77,4,1
234,122,2025-01-02,96.6,0.68,4,1
234,144,2025-07-12,77.1,0.58,5,1
234,148,2025-05-30,101.5,0.7,4,1
234,128,2025-10-31,150.0,1.0,5,1
234,120,2025-11-10,82.5,0.62,4,1
234,143,2025-10-18,16.0,0.1,3,0
234,153,2025-03-04,16.8,0.21,2,0
234,159,2025-01-12,50.0,0.42,3,0
234,155,2025-02-17,106.7,0.84,4,1
234,139,2025-03-19,47.8,0.59,2,0
234,119,2025-03-13,57.2,0.4,2,0
234,133,2025-10-25,64.2,0.73,3,0
234,146,2025-10-23,95.2,0.78,4,1
234,147,2025-07-18,76.8,0.68,3,0
235,140,2025-07-18,60.4,0.71,3,0
235,160,2025-11-02,75.6,0.7,4,1
235,129,2025-09-21,95.7,0.92,4,1
235,123,2025-03-02,87.1,0.72,4,1
235,105,2025-05-06,57.3,0.61,3,0
235,159,2025-02-13,79.7,0.67,3,0
235,151,2025-02-17,64.5,0.5,3,0
235,154,2025-12-22,137.2,0.94,3,0
236,127,2025-05-23,98.7,0.7,3,0
236,143,2025-07-12,129.6,0.81,3,0
236,116,2025-11-07,93.7,0.91,5,1
236,147,2025-12-27,105.1,0.93,4,1
236,123,2025-07-27,87.1,0.72,5,1
236,158,2025-02-18,64.0,0.82,3,0
236,103,2025-10-09,58.0,0.58,4,1
236,119,2025-01-09,90.1,0.63,4,1
236,121,2025-12-28,98.3,0.63,5,1
236,134,2025-03-19,87.2,0.89,5,1
236,101,2025-12-01,24.8,0.27,1,0
236,108,2025-05-28,46.0,0.38,1,0
236,137,2025-03-18,12.4,0.1,2,0
236,124,2025-09-14,51.0,0.6,3,0
236,133,2025-09-12,15.8,0.18,3,0
236,138,2025-08-28,42.6,0.43,2,0
237,144,2025-03-13,119.7,0.9,3,0
237,143,2025-03-01,144.0,0.9,4,1
237,111,2025-08-03,152.9,0.98,4,1
237,126,2025-06-17,85.0,0.59,3,0
237,120,2025-10-17,102.4,0.77,3,0
237,106,2025-07-23,67.2,0.56,3,0
237,156,2025-01-17,58.9,0.62,5,1
237,123,2025-01-29,70.2,0.58,3,0
237,127,2025-08-07,100.1,0.71,4,1
237,103,2025-10-15,62.0,0.62,3,0
237,101,2025-09-25,37.7,0.41,2,0
237,125,2025-03-31,44.5,0.28,2,0
237,109,2025-03-07,29.8,0.35,2,0
237,115,2025-08-07,119.7,0.82,3,0
237,110,2025-06-29,17.1,0.18,1,0
238,106,2025-05-13,98.4,0.82,4,1
238,101,2025-07-15,68.1,0.74,4,1
238,134,2025-04-01,55.9,0.57,4,1
238,111,2025-08-14,99.8,0.64,4,1
238,128,2025-06-03,121.5,0.81,5,1
238,141,2025-01-13,71.1,0.79,4,1
238,131,2025-01-04,31.1,0.23,2,0
238,104,2025-09-13,61.6,0.56,2,0
238,138,2025-06-08,89.1,0.9,5,1
238,153,2025-03-18,57.6,0.72,3,0
239,114,2025-08-03,131.1,0.83,5,1
239,131,2025-07-18,135.0,1.0,5,1
239,145,2025-03-20,110.1,0.77,5,1
239,135,2025-05-22,99.5,0.63,3,0
239,104,2025-08-15,64.9,0.59,5,1
239,141,2025-10-07,72.9,0.81,4,1
239,110,2025-11-16,78.8,0.83,3,0
239,120,2025-08-31,97.1,0.73,4,1
239,143,2025-10-24,134.4,0.84,5,1
239,132,2025-11-24,74.8,0.58,3,0
239,134,2025-02-25,35.3,0.36,2,0
239,115,2025-06-05,109.5,0.75,3,0
239,117,2025-03-16,65.9,0.74,1,0
239,149,2025-05-01,36.1,0.26,1,0
239,121,2025-06-07,78.0,0.5,4,1
239,142,2025-06-07,13.6,0.16,1,0
240,129,2025-02-15,74.9,0.72,4,1
240,142,2025-02-21,52.7,0.62,3,0
240,112,2025-04-11,151.3,0.97,4,1
240,111,2025-10-09,138.8,0.89,3,0
240,148,2025-01-02,87.0,0.6,3,0
240,107,2025-08-08,87.3,0.97,4,1
240,127,2025-10-28,97.3,0.69,4,1
240,132,2025-09-14,94.2,0.73,5,1
240,135,2025-09-28,137.5,0.87,5,1
240,144,2025-05-22,117.0,0.88,3,0
240,124,2025-07-27,78.2,0.92,5,1
240,128,2025-05-13,120.0,0.8,3,0
240,113,2025-02-21,64.4,0.56,4,1
240,118,2025-04-04,18.4,0.15,2,0
240,140,2025-06-09,17.9,0.21,3,0
240,130,2025-12-03,56.0,0.35,4,1
240,119,2025-05-07,64.3,0.45,4,1
240,102,2025-03-02,10.1,0.13,2,0
240,145,2025-09-28,87.2,0.61,4,1
240,139,2025-01-03,51.8,0.64,3,0
240,159,2025-11-25,47.6,0.4,2,0
241,132,2025-05-04,80.0,0.62,4,1
241,102,2025-02-20,47.6,0.61,4,1
241,157,2025-08-27,92.0,0.92,4,1
241,114,2025-02-23,151.7,0.96,4,1
241,110,2025-07-18,90.2,0.95,4,1
241,156,2025-12-17,60.8,0.64,4,1
241,152,2025-11-12,149.0,1.0,3,0
241,108,2025-10-25,70.2,0.58,4,1
241,119,2025-05-26,137.3,0.96,4,1
241,115,2025-07-06,138.7,0.95,4,1
241,118,2025-11-18,67.7,0.55,4,1
241,138,2025-06-24,61.4,0.62,5,1
241,125,2025-06-22,109.7,0.69,5,1
241,120,2025-08-30,117.0,0.88,5,1
241,101,2025-10-13,59.8,0.65,4,1
241,112,2025-09-25,120.1,0.77,2,0
241,160,2025-08-30,10.8,0.1,1,0
241,130,2025-01-29,43.2,0.27,2,0
241,105,2025-08-28,36.7,0.39,1,0
241,103,2025-01-15,24.0,0.24,2,0
241,126,2025-12-20,115.2,0.8,3,0
241,121,2025-03-21,117.0,0.75,4,1
241,149,2025-04-14,36.1,0.26,3,0
241,128,2025-07-16,129.0,0.86,4,1
242,144,2025-12-11,73.2,0.55,3,0
242,159,2025-08-27,119.0,1.0,3,0
242,108,2025-01-17,105.3,0.87,4,1
242,148,2025-05-31,79.8,0.55,4,1
242,111,2025-03-11,104.5,0.67,4,1
242,158,2025-03-25,53.0,0.68,5,1
242,125,2025-07-20,98.6,0.62,2,0
242,114,2025-11-05,145.4,0.92,5,1
242,102,2025-07-15,75.7,0.97,5,1
242,145,2025-07-23,128.7,0.9,4,1
242,142,2025-08-30,80.8,0.95,4,1
242,115,2025-12-16,17.5,0.12,1,0
242,103,2025-02-03,55.0,0.55,3,0
242,121,2025-10-23,101.4,0.65,3,0
242,131,2025-12-23,75.6,0.56,2,0
242,130,2025-03-01,44.8,0.28,2,0
243,155,2025-12-22,125.7,0.99,5,1
243,122,2025-10-23,88.0,0.62,3,0
243,152,2025-05-28,93.9,0.63,3,0
243,116,2025-04-23,91.7,0.89,5,1
243,129,2025-01-06,58.2,0.56,3,0
243,112,2025-11-04,115.4,0.74,5,1
243,103,2025-01-08,59.0,0.59,3,0
243,134,2025-02-21,73.5,0.75,4,1
243,147,2025-02-06,88.1,0.78,4,1
243,118,2025-10-09,97.2,0.79,3,0
243,142,2025-12-24,67.2,0.79,4,1
243,126,2025-04-29,105.1,0.73,3,0
243,107,2025-11-11,87.3,0.97,5,1
243,156,2025-02-17,49.4,0.52,3,0
243,138,2025-06-16,9.9,0.1,3,0
243,130,2025-05-22,19.2,0.12,3,0
243,149,2025-08-04,101.5,0.73,2,0
243,111,2025-09-16,67.1,0.43,3,0
243,108,2025-08-06,101.6,0.84,3,0
243,113,2025-06-22,28.8,0.25,2,0
243,109,2025-02-26,43.4,0.51,3,0
244,113,2025-07-05,104.7,0.91,4,1
244,152,2025-03-21,105.8,0.71,4,1
244,131,2025-12-10,106.7,0.79,5,1
244,132,2025-08-25,120.0,0.93,4,1
244,126,2025-03-20,93.6,0.65,4,1
244,149,2025-05-30,101.5,0.73,5,1
244,112,2025-07-09,127.9,0.82,4,1
244,107,2025-08-05,40.5,0.45,1,0
244,110,2025-02-03,65.5,0.69,3,0
244,139,2025-02-22,53.5,0.66,3,0
244,120,2025-09-14,17.3,0.13,2,0
244,157,2025-03-04,69.0,0.69,3,0
245,151,2025-06-01,72.2,0.56,4,1
245,159,2025-06-04,70.2,0.59,2,0
245,120,2025-12-10,115.7,0.87,5,1
245,158,2025-07-16,51.5,0.66,3,0
245,143,2025-05-13,92.8,0.58,4,1
245,127,2025-12-17,112.8,0.8,5,1
245,131,2025-08-19,118.8,0.88,4,1
245,111,2025-10-12,103.0,0.66,4,1
245,144,2025-08-18,117.0,0.88,5,1
245,123,2025-08-08,98.0,0.81,2,0
245,126,2025-07-13,102.2,0.71,5,1
245,102,2025-04-16,76.4,0.98,5,1
245,118,2025-12-28,34.4,0.28,2,0
245,110,2025-06-23,34.2,0.36,2,0
245,142,2025-07-25,30.6,0.36,2,0
245,129,2025-08-02,72.8,0.7,1,0
245,128,2025-09-28,40.5,0.27,2,0
245,119,2025-09-16,93.0,0.65,3,0
245,146,2025-12-10,85.4,0.7,2,0
246,120,2025-06-21,131.7,0.99,4,1
246,141,2025-06-27,70.2,0.78,4,1
246,128,2025-12-18,84.0,0.56,3,0
246,146,2025-03-16,107.4,0.88,5,1
246,152,2025-04-13,126.7,0.85,4,1
246,127,2025-06-17,117.0,0.83,3,0
246,122,2025-08-19,122.1,0.86,3,0
246,111,2025-06-10,99.8,0.64,4,1
247,155,2025-02-09,104.1,0.82,4,1
247,153,2025-09-27,73.6,0.92,4,1
247,120,2025-03-17,94.4,0.71,4,1
247,132,2025-03-08,85.1,0.66,2,0
247,135,2025-04-16,132.7,0.84,5,1
247,102,2025-11-26,51.5,0.66,4,1
247,137,2025-09-04,79.4,0.64,4,1
247,141,2025-08-26,54.9,0.61,4,1
247,159,2025-11-30,92.8,0.78,4,1
247,151,2025-09-09,92.9,0.72,3,0
247,138,2025-08-05,22.8,0.23,2,0
247,139,2025-11-12,25.1,0.31,3,0
247,129,2025-07-10,82.2,0.79,3,0
247,122,2025-07-26,34.1,0.24,2,0
248,143,2025-02-01,94.4,0.59,5,1
248,119,2025-08-19,117.3,0.82,3,0
248,107,2025-01-10,75.6,0.84,4,1
248,129,2025-04-10,70.7,0.68,4,1
248,117,2025-01-21,73.9,0.83,4,1
248,115,2025-05-30,111.0,0.76,3,0
248,138,2025-04-12,91.1,0.92,3,0
248,103,2025-04-04,68.0,0.68,5,1
248,160,2025-05-24,76.7,0.71,5,1
248,123,2025-08-14,95.6,0.79,3,0
248,134,2025-10-16,63.7,0.65,3,0
248,110,2025-05-04,68.4,0.72,4,1
248,156,2025-01-03,85.5,0.9,4,1
248,140,2025-07-23,75.7,0.89,5,1
248,125,2025-05-14,119.2,0.75,5,1
248,118,2025-11-10,71.3,0.58,4,1
248,159,2025-06-16,95.2,0.8,4,1
248,155,2025-11-06,29.2,0.23,2,0
248,101,2025-03-07,35.0,0.38,2,0
248,109,2025-09-10,58.6,0.69,2,0
248,130,2025-10-04,52.8,0.33,1,0
248,120,2025-07-18,27.9,0.21,3,0
248,135,2025-06-28,60.0,0.38,3,0
248,122,2025-10-16,132.1,0.93,5,1
248,112,2025-01-31,99.8,0.64,4,1
248,127,2025-08-20,36.7,0.26,3,0
249,153,2025-08-03,44.0,0.55,3,0
249,130,2025-01-12,137.6,0.86,5,1
249,116,2025-01-23,67.0,0.65,4,1
249,137,2025-02-22,110.4,0.89,5,1
249,155,2025-03-29,115.6,0.91,5,1
249,150,2025-02-09,74.4,0.93,5,1
249,126,2025-06-03,112.3,0.78,4,1
249,131,2025-10-05,94.5,0.7,4,1
249,117,2025-01-18,81.0,0.91,4,1
249,151,2025-06-28,118.7,0.92,5,1
249,118,2025-05-07,82.4,0.67,5,1
249,115,2025-05-06,99.3,0.68,5,1
249,160,2025-02-04,83.2,0.77,5,1
249,139,2025-11-30,12.2,0.15,2,0
249,102,2025-06-26,40.6,0.52,3,0
249,145,2025-04-26,24.3,0.17,3,0
249,101,2025-05-26,48.8,0.53,4,1
249,144,2025-01-18,69.2,0.52,3,0
249,114,2025-07-27,60.0,0.38,1,0
249,143,2025-10-14,134.4,0.84,2,0
250,154,2025-11-27,129.9,0.89,4,1
250,121,2025-05-18,107.6,0.69,5,1
250,151,2025-02-16,92.9,0.72,5,1
250,155,2025-06-20,82.5,0.65,4,1
250,122,2025-07-21,132.1,0.93,4,1
250,152,2025-11-11,111.8,0.75,5,1
250,118,2025-01-29,77.5,0.63,3,0
250,126,2025-07-25,89.3,0.62,5,1
250,153,2025-02-08,53.6,0.67,5,1
250,150,2025-05-23,68.0,0.85,3,0
250,114,2025-02-03,102.7,0.65,4,1
250,144,2025-05-18,14.6,0.11,1,0
250,110,2025-02-17,87.4,0.92,4,1
250,101,2025-11-15,75.4,0.82,3,0
250,102,2025-10-28,17.2,0.22,3,0
250,137,2025-12-26,32.2,0.26,2,0
250,130,2025-02-21,62.4,0.39,3,0
251,144,2025-12-04,74.5,0.56,5,1
251,111,2025-05-18,138.8,0.89,4,1
251,159,2025-04-08,89.2,0.75,5,1
251,126,2025-12-28,93.6,0.65,3,0
251,106,2025-06-19,73.2,0.61,5,1
251,151,2025-01-06,99.3,0.77,5,1
251,120,2025-03-13,99.8,0.75,5,1
251,127,2025-10-25,86.0,0.61,4,1
251,123,2025-01-26,115.0,0.95,5,1
251,104,2025-08-15,96.8,0.88,5,1
251,131,2025-03-13,116.1,0.86,5,1
251,140,2025-08-27,60.4,0.71,4,1
251,158,2025-05-09,72.5,0.93,5,1
251,143,2025-03-20,100.8,0.63,4,1
251,134,2025-05-11,20.6,0.21,1,0
251,110,2025-12-12,85.5,0.9,3,0
251,114,2025-02-26,80.6,0.51,2,0
251,103,2025-04-03,85.0,0.85,2,0
251,153,2025-09-10,8.0,0.1,1,0
251,137,2025-08-09,18.6,0.15,3,0
251,112,2025-04-12,113.9,0.73,2,0
251,138,2025-05-01,35.6,0.36,1,0
251,119,2025-08-09,44.3,0.31,1,0
252,104,2025-06-14,71.5,0.65,3,0
252,124,2025-03-11,84.2,0.99,3,0
252,138,2025-03-30,79.2,0.8,5,1
252,102,2025-09-04,43.7,0.56,4,1
252,107,2025-12-04,56.7,0.63,3,0
252,149,2025-04-21,127.9,0.92,5,1
252,128,2025-06-13,142.5,0.95,4,1
252,121,2025-03-28,121.7,0.78,5,1
252,114,2025-03-23,142.2,0.9,5,1
252,140,2025-02-24,56.1,0.66,4,1
252,143,2025-04-04,142.4,0.89,5,1
252,146,2025-11-22,93.9,0.77,4,1
252,156,2025-03-28,58.0,0.61,2,0
252,145,2025-04-07,68.6,0.48,2,0
252,132,2025-05-09,109.7,0.85,4,1
252,147,2025-03-28,37.3,0.33,2,0
252,157,2025-05-06,30.0,0.3,2,0
252,117,2025-03-31,40.0,0.45,3,0
252,148,2025-01-06,124.7,0.86,4,1
253,155,2025-06-25,101.6,0.8,5,1
253,143,2025-10-25,92.8,0.58,4,1
253,141,2025-09-02,70.2,0.78,4,1
253,118,2025-11-28,89.8,0.73,4,1
253,146,2025-02-08,69.5,0.57,4,1
253,105,2025-02-13,15.0,0.16,2,0
253,111,2025-04-13,129.5,0.83,3,0
253,138,2025-11-14,77.2,0.78,4,1
254,116,2025-06-14,65.9,0.64,3,0
254,117,2025-05-24,71.2,0.8,4,1
254,123,2025-08-03,96.8,0.8,5,1
254,140,2025-08-31,49.3,0.58,5,1
254,107,2025-04-22,73.8,0.82,5,1
254,151,2025-09-27,129.0,1.0,4,1
254,120,2025-10-21,133.0,1.0,5,1
254,134,2025-04-27,73.5,0.75,4,1
254,101,2025-02-16,63.5,0.69,3,0
254,104,2025-08-06,72.6,0.66,3,0
254,145,2025-02-26,134.4,0.94,4,1
254,102,2025-04-12,28.1,0.36,3,0
254,154,2025-11-13,90.5,0.62,4,1
255,133,2025-08-29,73.9,0.84,5,1
255,107,2025-09-02,87.3,0.97,5,1
255,139,2025-01-17,65.6,0.81,4,1
255,154,2025-05-09,119.7,0.82,5,1
255,150,2025-05-30,74.4,0.93,4,1
255,109,2025-05-23,56.1,0.66,4,1
255,137,2025-02-05,101.7,0.82,4,1
255,105,2025-09-19,79.9,0.85,4,1
255,124,2025-08-14,76.5,0.9,5,1
255,121,2025-09-11,87.4,0.56,5,1
255,125,2025-11-12,141.5,0.89,3,0
255,126,2025-04-04,118.1,0.82,3,0
255,112,2025-03-28,23.4,0.15,3,0
255,118,2025-05-17,56.6,0.46,2,0
255,144,2025-02-09,58.5,0.44,2,0
255,117,2025-08-08,65.0,0.73,3,0
256,117,2025-01-22,81.0,0.91,5,1
256,139,2025-09-22,58.3,0.72,4,1
256,133,2025-12-28,72.2,0.82,4,1
256,142,2025-01-02,61.2,0.72,4,1
256,121,2025-06-23,145.1,0.93,5,1
256,136,2025-06-10,94.5,0.69,3,0
256,101,2025-05-18,78.2,0.85,4,1
256,116,2025-05-01,68.0,0.66,5,1
256,130,2025-10-30,120.0,0.75,5,1
256,134,2025-10-25,91.1,0.93,5,1
256,109,2025-09-02,58.6,0.69,4,1
256,158,2025-01-26,60.8,0.78,4,1
256,144,2025-09-08,65.2,0.49,3,0
256,125,2025-05-31,146.3,0.92,3,0
256,146,2025-08-22,46.4,0.38,1,0
256,114,2025-05-22,116.9,0.74,4,1
256,124,2025-08-23,31.4,0.37,2,0
256,128,2025-10-05,24.0,0.16,1,0
257,157,2025-10-20,93.0,0.93,5,1
257,144,2025-09-01,75.8,0.57,4,1
257,125,2025-03-27,157.4,0.99,4,1
257,128,2025-09-22,136.5,0.91,4,1
257,119,2025-06-21,105.8,0.74,4,1
257,154,2025-10-15,83.2,0.57,3,0
257,129,2025-01-11,82.2,0.79,3,0
257,112,2025-08-08,113.9,0.73,5,1
257,127,2025-06-22,80.4,0.57,4,1
257,118,2025-05-17,70.1,0.57,4,1
257,142,2025-10-31,69.7,0.82,5,1
257,110,2025-09-05,82.7,0.87,4,1
257,156,2025-08-14,91.2,0.96,5,1
257,124,2025-08-30,82.5,0.97,5,1
257,139,2025-10-08,20.2,0.25,4,1
257,153,2025-07-30,21.6,0.27,2,0
257,143,2025-10-22,112.0,0.7,3,0
257,104,2025-01-09,101.2,0.92,3,0
257,133,2025-08-20,66.0,0.75,3,0
257,121,2025-04-22,117.0,0.75,3,0
257,152,2025-06-18,110.3,0.74,2,0
257,145,2025-08-30,123.0,0.86,3,0
258,150,2025-03-02,50.4,0.63,4,1
258,137,2025-10-15,122.8,0.99,4,1
258,118,2025-12-25,100.9,0.82,4,1
258,130,2025-08-15,94.4,0.59,3,0
258,117,2025-07-28,49.8,0.56,3,0
258,145,2025-02-05,114.4,0.8,5,1
258,146,2025-03-25,97.6,0.8,5,1
258,141,2025-01-08,81.9,0.91,5,1
258,152,2025-04-09,126.7,0.85,4,1
258,103,2025-09-18,84.0,0.84,2,0
258,132,2025-02-11,113.5,0.88,3,0
258,129,2025-09-09,85.3,0.82,4,1
258,160,2025-10-15,27.0,0.25,1,0
258,113,2025-04-15,33.4,0.29,2,0
259,134,2025-10-30,97.0,0.99,5,1
259,106,2025-02-14,106.8,0.89,4,1
259,159,2025-05-02,116.6,0.98,3,0
259,103,2025-11-04,75.0,0.75,3,0
259,144,2025-01-10,131.7,0.99,5,1
259,132,2025-11-09,80.0,0.62,4,1
259,124,2025-08-19,68.8,0.81,5,1
259,123,2025-02-02,67.8,0.56,5,1
259,113,2025-06-24,108.1,0.94,4,1
259,143,2025-05-13,124.8,0.78,3,0
259,133,2025-09-29,76.6,0.87,3,0
259,117,2025-10-15,26.7,0.3,3,0
259,102,2025-05-23,58.5,0.75,3,0
259,110,2025-12-24,89.3,0.94,4,1
259,139,2025-12-22,22.7,0.28,1,0
260,155,2025-11-27,123.2,0.97,5,1
260,159,2025-10-24,104.7,0.88,5,1
260,111,2025-05-10,90.5,0.58,5,1
260,153,2025-12-03,73.6,0.92,5,1
260,123,2025-02-17,77.4,0.64,5,1
260,127,2025-01-01,107.2,0.76,3,0
260,101,2025-02-28,32.2,0.35,4,1
260,135,2025-01-28,110.6,0.7,2,0
260,157,2025-06-02,86.0,0.86,4,1
260,126,2025-08-17,21.6,0.15,2,0
261,120,2025-11-04,86.5,0.65,3,0
261,103,2025-10-09,81.0,0.81,5,1
261,142,2025-06-03,56.1,0.66,3,0
261,151,2025-06-17,113.5,0.88,3,0
261,144,2025-03-17,74.5,0.56,4,1
261,104,2025-09-17,83.6,0.76,3,0
261,157,2025-10-17,94.0,0.94,3,0
261,108,2025-11-25,39.9,0.33,2,0
261,150,2025-02-08,73.6,0.92,3,0
262,103,2025-11-16,70.0,0.7,4,1
262,129,2025-03-31,64.5,0.62,3,0
262,153,2025-04-10,64.8,0.81,5,1
262,135,2025-05-18,154.8,0.98,5,1
262,142,2025-06-16,57.8,0.68,4,1
262,112,2025-11-25,145.1,0.93,4,1
262,146,2025-06-21,86.6,0.71,5,1
262,136,2025-01-04,120.6,0.88,4,1
262,128,2025-04-02,90.0,0.6,2,0
262,150,2025-12-05,44.0,0.55,4,1
262,115,2025-03-15,141.6,0.97,4,1
262,132,2025-04-21,95.5,0.74,5,1
262,149,2025-11-02,112.6,0.81,5,1
262,121,2025-03-21,18.7,0.12,1,0
262,107,2025-08-23,34.2,0.38,1,0
262,101,2025-05-17,51.5,0.56,3,0
262,138,2025-08-20,81.2,0.82,4,1
262,102,2025-01-31,47.6,0.61,4,1
262,137,2025-11-09,50.8,0.41,1,0
262,159,2025-03-09,69.0,0.58,2,0
262,158,2025-05-05,36.7,0.47,2,0
263,129,2025-09-19,103.0,0.99,4,1
263,113,2025-03-17,102.3,0.89,5,1
263,123,2025-08-20,75.0,0.62,3,0
263,104,2025-05-08,94.6,0.86,5,1
263,130,2025-07-24,140.8,0.88,3,0
263,147,2025-03-19,91.5,0.81,5,1
263,119,2025-01-20,95.8,0.67,5,1
263,137,2025-07-26,98.0,0.79,4,1
263,159,2025-09-28,100.0,0.84,3,0
263,121,2025-05-26,126.4,0.81,4,1
263,134,2025-06-08,90.2,0.92,5,1
263,153,2025-09-06,72.8,0.91,5,1
263,140,2025-01-26,82.5,0.97,5,1
263,148,2025-04-06,60.9,0.42,2,0
263,138,2025-07-30,86.1,0.87,3,0
263,128,2025-11-14,123.0,0.82,3,0
263,102,2025-02-07,20.3,0.26,3,0
263,126,2025-10-19,97.9,0.68,3,0
263,144,2025-06-26,111.7,0.84,3,0
263,145,2025-11-09,82.9,0.58,3,0
264,124,2025-01-26,52.7,0.62,4,1
264,135,2025-05-09,139.0,0.88,5,1
264,153,2025-04-13,74.4,0.93,5,1
264,146,2025-09-28,113.5,0.93,4,1
264,136,2025-03-21,91.8,0.67,5,1
264,149,2025-07-26,87.6,0.63,4,1
264,152,2025-05-29,82.0,0.55,5,1
264,134,2025-01-26,72.5,0.74,4,1
264,118,2025-07-24,118.1,0.96,5,1
264,117,2025-11-12,57.0,0.64,4,1
264,126,2025-11-30,85.0,0.59,4,1
264,148,2025-04-27,140.7,0.97,4,1
264,132,2025-10-16,73.5,0.57,5,1
264,128,2025-04-22,88.5,0.59,3,0
264,141,2025-10-22,66.6,0.74,4,1
264,133,2025-06-14,75.7,0.86,5,1
264,125,2025-08-29,46.1,0.29,3,0
264,147,2025-01-17,29.4,0.26,1,0
264,130,2025-06-17,136.0,0.85,3,0
264,160,2025-07-16,102.6,0.95,3,0
264,140,2025-12-24,40.8,0.48,3,0
264,108,2025-06-01,32.7,0.27,3,0
264,120,2025-11-29,14.6,0.11,1,0
264,123,2025-01-29,35.1,0.29,4,1
264,101,2025-04-29,69.9,0.76,3,0
264,116,2025-10-19,13.4,0.13,3,0
265,149,2025-09-27,130.7,0.94,4,1
265,158,2025-10-20,64.0,0.82,4,1
265,115,2025-11-30,111.0,0.76,5,1
265,128,2025-05-29,144.0,0.96,4,1
265,118,2025-06-07,67.7,0.55,3,0
265,125,2025-05-12,136.7,0.86,5,1
265,154,2025-02-07,90.5,0.62,4,1
265,121,2025-04-10,151.3,0.97,4,1
265,114,2025-07-27,134.3,0.85,4,1
265,147,2025-01-07,68.9,0.61,3,0
265,107,2025-11-25,52.2,0.58,3,0
265,119,2025-02-07,93.0,0.65,4,1
265,146,2025-04-26,104.9,0.86,5,1
265,156,2025-02-14,77.0,0.81,4,1
265,148,2025-01-24,120.3,0.83,3,0
265,111,2025-12-22,43.7,0.28,2,0
265,101,2025-10-26,47.8,0.52,3,0
265,106,2025-02-06,103.2,0.86,2,0
265,142,2025-04-18,72.2,0.85,4,1
265,134,2025-01-21,66.6,0.68,4,1
265,123,2025-05-31,41.1,0.34,2,0
265,155,2025-05-21,62.2,0.49,3,0
265,140,2025-05-19,57.0,0.67,3,0
266,127,2025-10-13,139.6,0.99,5,1
266,103,2025-12-03,77.0,0.77,5,1
266,128,2025-10-03,97.5,0.65,5,1
266,144,2025-07-16,122.4,0.92,4,1
266,134,2025-05-11,65.7,0.67,4,1
266,160,2025-07-01,61.6,0.57,3,0
266,112,2025-01-01,135.7,0.87,4,1
266,117,2025-02-18,68.5,0.77,3,0
266,122,2025-08-20,106.5,0.75,5,1
266,107,2025-07-20,63.9,0.71,4,1
266,154,2025-07-07,141.6,0.97,5,1
266,129,2025-07-23,72.8,0.7,4,1
266,148,2025-11-28,84.1,0.58,4,1
266,140,2025-05-26,73.1,0.86,4,1
266,104,2025-10-28,12.1,0.11,2,0
266,152,2025-06-09,61.1,0.41,4,1
266,158,2025-06-09,39.0,0.5,2,0
266,141,2025-05-08,22.5,0.25,1,0
266,159,2025-12-31,103.5,0.87,3,0
266,153,2025-10-04,63.2,0.79,3,0
266,133,2025-12-15,11.4,0.13,2,0
266,145,2025-03-24,51.5,0.36,2,0
266,102,2025-05-03,11.7,0.15,1,0
267,146,2025-01-29,92.7,0.76,4,1
267,147,2025-11-06,75.7,0.67,4,1
267,125,2025-09-15,133.6,0.84,4,1
267,138,2025-01-28,86.1,0.87,5,1
267,158,2025-11-06,64.0,0.82,3,0
267,149,2025-09-05,125.1,0.9,4,1
267,107,2025-12-14,51.3,0.57,4,1
267,154,2025-03-02,146.0,1.0,4,1
267,124,2025-12-21,79.0,0.93,4,1
267,156,2025-05-25,90.2,0.95,4,1
267,157,2025-03-16,69.0,0.69,4,1
267,110,2025-07-13,75.0,0.79,4,1
267,115,2025-10-11,89.1,0.61,5,1
267,114,2025-10-15,120.1,0.76,5,1
267,121,2025-05-04,90.5,0.58,3,0
267,153,2025-12-03,26.4,0.33,3,0
267,132,2025-01-17,32.2,0.25,3,0
267,106,2025-08-21,56.4,0.47,3,0
267,135,2025-11-04,47.4,0.3,3,0
267,129,2025-12-14,72.8,0.7,4,1
267,139,2025-07-06,8.1,0.1,1,0
267,120,2025-06-01,59.9,0.45,3,0
267,150,2025-01-30,56.8,0.71,3,0
267,123,2025-12-14,94.4,0.78,1,0
268,153,2025-03-09,68.8,0.86,5,1
268,110,2025-04-03,77.0,0.81,2,0
268,104,2025-07-12,77.0,0.7,3,0
268,135,2025-07-06,86.9,0.55,5,1
